CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
9582575,2023,2023-06-23,1942,2023-05-16,0755,34561,2136,2,5,7,1942,0,0,0,,0,26TL24,"VALERIO BL","OWENSMOUTH AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60157775878906,34.204654693603516
9582801,2023,2023-06-26,1926,2023-05-22,1835,0082,,1,5,5,1926,0,0,0,,0,004,"LONE HILL AV","PETUNIA ST",212.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,E,J,A,A,C,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",34.123039245605469,-117.82900238037109,"LOS ANGELES",GLENDORA,-117.82898712158203,34.123592376708984
9582847,2023,2023-06-28,1900,2023-05-15,1330,656409,1334,1,5,5,1908,0,0,0,,0,133K,"BEACH ST","WOODRUFF AV",0.00,,Y,-,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,F,G,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.877548217773438,-118.11743927001953,"LOS ANGELES",BELLFLOWER,-118.1173095703125,33.877475738525391
9582865,2023,2023-06-22,1972,2023-05-25,0842,18263,,4,5,6,1972,0,0,0,,0,,TORRANCE,WESTERN,410.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,B,N,D,G,A,B,H,-,A,D,0,,Y,,,Y,,L,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",TORRANCE,-118.31060028076172,33.837936401367188
9582899,2023,2023-06-22,1900,2023-05-08,1829,627716,0531,1,5,5,1959,0,0,0,,0,53T1PM,"VALLEY BL","RIO HONDO AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.081058502197266,-118.06456756591797,"LOS ANGELES",ROSEMEAD,-118.06464385986328,34.081146240234375
9583303,2023,2023-07-25,1902,2023-06-16,2102,809,32,5,5,5,1902,0,0,0,,0,005,"2ND AV","LONGDEN AV",599.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,07,21658,A,F,B,G,A,A,H,-,C,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",ARCADIA,-118.02468109130859,34.112598419189453
9583676,2023,2023-07-27,1900,2023-06-03,1100,656357,12631,6,5,3,1991,0,0,0,,0,21T1,"VERDUGO BL","LA TOUR WY",675.00,W,N,-,-,Y,LA,7,2,-,R,22.877,R,4,E,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",34.205661773681641,-118.21730041503906,"LOS ANGELES","LA CANADA-FLINTRIDGE",-118.21843719482422,34.203754425048828
9583874,2023,2023-08-09,1900,2023-06-16,1326,635346,0459,5,5,6,1949,0,0,0,,0,43T1,"ROSECRANS AV","RT 5",0.00,,Y,A,-,Y,LA,7,5,-,-,3.273,R,4,N,N,3,0,1,2,A,-,10,21950,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,D,22,0,1,0,0,0,0,1,0,0,"- ",NF,,,"LOS ANGELES",NORWALK,-118.05899810791016,33.900554656982422
9583928,2023,2023-08-08,1953,2023-06-24,1651,1582,1953,6,5,6,1953,0,0,0,,0,001,"DEL MAR BL","EDMONDSON ALLEY",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.14961242675781,34.140571594238281
9583939,2023,2023-08-08,1953,2023-06-09,0945,1515,1953,5,5,6,1953,0,0,0,,0,002,"NORTH LAKE AV","E VILLA ST",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.13243103027344,34.154270172119141
9584313,2023,2023-05-22,1942,2023-05-06,2010,41068,1345,6,5,7,1942,0,0,0,M,0,24T31,"HOOPER AV","41ST ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,,F,H,G,A,A,H,-,C,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25213623046875,34.009281158447266
9584314,2023,2023-05-22,1942,2023-05-05,1540,40275,1313,5,5,7,1942,0,0,0,M,0,24TL55,"MAPLE AV","16TH ST",50.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,3,A,-,08,22107,,F,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25932312011719,34.031944274902344
9584375,2023,2023-05-24,1900,2023-02-10,2048,663360,2825,5,5,5,1915,0,0,0,,0,283T2,"BULLIS RD","PINE ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,F,H,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",33.908939361572266,-118.20686340332031,"LOS ANGELES",COMPTON,-118.20687866210938,33.909030914306641
9585086,2023,2023-06-01,1900,2023-05-05,0800,507079,2914,5,5,4,1974,0,0,0,,0,291K3,"PIERRE RD","CARREY RD",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,08,0,1,0,0,0,0,1,0,0,"- ","- ",34.016189575195312,-117.85018920898438,"LOS ANGELES",WALNUT,-117.85004425048828,34.016212463378906
9585176,2023,2023-05-26,1926,2023-04-26,1926,0189,,3,5,5,1926,0,0,0,,0,001,"E CARROLL AV","CULLEN AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,B,N,D,G,A,A,H,-,B,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.134498596191406,-117.85957336425781,"LOS ANGELES",GLENDORA,-117.85932922363281,34.134193420410156
9585527,2023,2023-06-05,1910,2023-05-09,2032,04800,,2,5,4,1910,0,0,0,,0,009,"NORTH SANTA MONICA BL","DOHENY DR",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,C,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","BEVERLY HILLS",-118.38976287841797,34.081146240234375
9585677,2023,2023-05-30,1907,2023-03-02,0945,244,2,4,5,4,1907,0,0,0,,0,,"GAGE AV","HELIOTROPE AV",15.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",33.977291107177734,-118.18022918701172,"LOS ANGELES",BELL,-118.18029022216797,33.977294921875
9585774,2023,2023-05-31,1907,2023-02-23,1131,249,1,4,5,4,1907,0,0,0,,0,,"FLORENCE AV","SALT LAKE AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.971828460693359,-118.20303344726562,"LOS ANGELES",BELL,-118.20298767089844,33.971878051757812
9586968,2023,2023-08-10,1900,2023-07-09,1605,653406,1432,7,5,4,1937,0,0,0,,0,143T1,"HACIENDA BL","KLAMATH ST",285.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.039340972900391,-117.94970703125,"LOS ANGELES","LA PUENTE",-117.94980621337891,34.039260864257812
9587213,2023,2023-08-28,1942,2023-08-09,1440,40008,0497,3,5,7,1942,0,0,0,D,0,24TL56,"VELASCO ST","E OLYMPIC BL",3.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.20517730712891,34.018779754638672
9587243,2023,2023-10-05,1962,2023-07-20,1427,113,1962,4,5,4,1962,0,0,0,,0,002,"E BROADWAY","DEL MAR AV",310.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SAN GABRIEL",-118.09858703613281,34.098918914794922
9587732,2023,2023-06-15,1900,2023-05-23,1839,636464,2920,2,5,5,1990,0,0,0,,0,292K4,"GOLDRUSH DR","DIAMOND BAR BL",4.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.014118194580078,-117.80666351318359,"LOS ANGELES","DIAMOND BAR",-117.80731964111328,34.014171600341797
9587817,2023,2023-06-13,1942,2023-05-08,0335,45020,12A3,1,5,7,1942,0,0,0,L,0,12A3,"WESTERN AV","51ST ST",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,F,C,G,A,A,H,-,C,A,0,,Y,,,Y,Y,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.30895233154297,33.996925354003906
9587818,2023,2023-06-13,1942,2023-05-21,2340,42364,1258,7,5,7,1942,0,0,0,L,0,25TL31,BROADWAY,"74TH ST",11.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,03,22350,,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,99,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.2783203125,33.972698211669922
9588183,2023,2023-07-19,1900,2023-06-03,0839,526692,1419,6,5,1,1932,0,0,0,,0,141T2,"FAIRWAY DR","WALNUT DRIVE N",26.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,-,G,A,A,C,-,A,A,0,,Y,,,Y,Y,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",33.997421264648438,-117.87052917480469,"LOS ANGELES",INDUSTRY,-117.87065887451172,33.997352600097656
9589158,2023,2023-06-12,1953,2023-05-10,0942,2012,PASAD,3,5,6,1953,0,0,0,,0,001,"ARROYO BL","BRADFORD ST",160.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,-,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.16571044921875,34.133518218994141
9589182,2023,2023-06-09,1941,2023-03-22,0841,11813,2,3,5,7,1941,0,0,0,,0,017,"E SPRING ST","WOODRUFF AV",0.00,,N,B,-,N,,,,,,,,,,N,3,0,1,2,C,-,18,,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.810501098632812,-118.11456298828125,"LOS ANGELES","LONG BEACH",-118.11468505859375,33.810451507568359
9589540,2023,2023-06-20,1976,2023-05-09,0740,337,,2,5,3,1964,0,0,0,,0,001,"E TELEGRAPH RD","S JERSEY AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,12,21453,A,N,H,B,B,A,H,-,A,A,0,Y,Y,,,Y,,L,04,0,2,0,0,1,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA FE SPRINGS",-118.08589172363281,33.947208404541016
9589879,2023,2023-07-20,1902,2023-06-07,1658,786,26,3,5,5,1902,0,0,0,,0,004,"SUNSET BL","ARCADIA AV",51.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,F,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",ARCADIA,-118.06467437744141,34.126480102539062
9589943,2023,2023-06-23,1941,2023-05-25,1242,5761,WEST,4,5,7,1941,0,0,0,,0,003,"ATLANTIC AV","SPRING ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,F,G,-,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",33.811641693115234,-118.18502807617188,"LOS ANGELES","LONG BEACH",-118.18502807617188,33.811595916748047
9589945,2023,2023-06-23,1941,2023-05-24,1420,11818,"EAST ",3,5,7,1941,0,0,0,,0,015,"ATHERTON CANYON RD",STUDEBAKER,0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,-,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.788681030273438,-118.09928131103516,"LOS ANGELES","LONG BEACH",-118.09960174560547,33.788494110107422
9589988,2023,2023-06-21,1942,2023-05-18,2005,45249,RD088,4,5,7,1942,0,0,0,,0,8A13W3,"OLYMPIC BL","COTNER AV",70.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,F,H,G,A,A,H,-,D,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43956756591797,34.039218902587891
9590135,2023,2023-06-28,1942,2023-05-27,1345,44035,1431,6,5,7,1942,0,0,0,N,0,27TL48,"RIVIERA AV","GRAND BL",140.00,N,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,00,21760,A,F,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46897125244141,33.988533020019531
9590140,2023,2023-06-28,1942,2023-05-25,1515,41671,0769,4,5,7,1942,0,0,0,G,0,27TL46,"PICO BL","4TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.32130432128906,34.047340393066406
9590381,2023,2023-06-30,1942,2023-05-13,1645,41977,0522,6,5,7,1942,0,0,0,E,0,25MX84,"ANAHEIM ST","GULF AV",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,F,C,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27290344238281,33.779411315917969
9590865,2023,2023-07-06,1941,2023-05-28,1343,11862,WEST,7,5,7,1941,0,0,0,,0,001,"34TH ST","SANTA FE AV",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,17,21200,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",33.818920135498047,-118.21546173095703,"LOS ANGELES","LONG BEACH",-118.21553802490234,33.818653106689453
9591054,2023,2023-07-19,1942,2023-06-07,1650,34882,2071,3,5,7,1942,0,0,0,,0,27M103,"MANHATTAN PL","PICO BL",100.00,S,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,F,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.31015777587891,34.046924591064453
9591123,2023,2023-07-13,1900,2023-05-23,0815,656406,2111,2,5,5,1943,0,0,0,,0,212B1,"LONG BEACH BL","WISCONSIN AV",2.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",LYNWOOD,-118.21581268310547,33.944015502929688
9591415,2023,2023-08-08,1900,2023-04-28,2114,658608,0245,5,5,3,1914,0,0,0,,0,27T,"WASHINGTON BL","DORSAIR ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,04,21703,,N,B,G,A,A,H,-,B,A,0,,Y,,,Y,,E,22,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",COMMERCE,-118.14052581787109,33.996925354003906
9591417,2023,2023-07-27,1956,2023-06-21,1109,1323,31,3,5,5,1956,0,0,0,,0,002,"FLAGLER LN","BERYL ST",422.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,C,E,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.855018615722656,-118.37825012207031,"LOS ANGELES","REDONDO BEACH",-118.37848663330078,33.856136322021484
9592100,2023,2023-07-27,1951,2023-07-15,1253,764,SWSC,6,5,3,1951,0,0,0,,0,002,"PALOS VERDES DR W","VIA DEL PUENTE",141.00,W,N,A,B,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","PALOS VERDES EST",-118.39198303222656,33.800197601318359
9592387,2023,2023-08-07,1941,2023-05-11,2130,10847,EAST,4,5,7,1941,0,0,0,,0,017,"E SPRING ST","WOODRUFF AV",0.00,N,N,A,-,,,,,,,,,,,,3,0,1,2,A,-,00,20001,A,F,C,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.810939788818359,-118.11679077148438,"LOS ANGELES","LONG BEACH",-118.11468505859375,33.810451507568359
9593152,2023,2023-07-11,1941,2023-05-12,1410,10847,EAST,5,5,7,1941,0,0,0,,0,012,"EAST 7TH ST","PARK AV",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,3,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,A,08,0,1,0,0,0,0,1,0,0,"- ","- ",33.77532958984375,-118.13719177246094,"LOS ANGELES","LONG BEACH",-118.13746643066406,33.775360107421875
9593586,2023,2023-07-17,1941,2023-05-30,1622,10764,NORTH,2,5,7,1941,0,0,0,,0,022,"SOUTH ST","LEWIS AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,"- ",,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.860088348388672,-118.18007659912109,"LOS ANGELES","LONG BEACH",-118.18009948730469,33.860107421875
9593616,2023,2023-07-18,1910,2023-06-22,1714,3494,,4,5,4,1910,0,0,0,,0,007,"SANTA MONICA BL","REXFORD DR",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","BEVERLY HILLS",-118.40061950683594,34.073757171630859
9593855,2023,2023-07-14,1941,2023-06-02,0806,5755,2,5,5,7,1941,0,0,0,,0,014,"STEARNS ST","BELMONT AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.796070098876953,-118.14433288574219,"LOS ANGELES","LONG BEACH",-118.14437866210938,33.79608154296875
9594116,2023,2023-07-25,1907,2023-05-06,2018,254,2,6,5,4,1907,0,0,0,,0,,"ATLANTIC AV","BELL PLAZA",22.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,M,H,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",33.97930908203125,-118.18641662597656,"LOS ANGELES",BELL,-118.18759918212891,33.974361419677734
9594569,2023,2023-07-12,1941,2023-06-01,1227,10238,SOUTH,4,5,7,1941,0,0,0,,0,007,"LONG BEACH BL","E 7TH ST AND E LA REINA WY",0.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,15,21201,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.775970458984375,-118.18934631347656,"LOS ANGELES","LONG BEACH",-118.18930816650391,33.775882720947266
9594734,2023,2023-07-19,1928,2023-06-04,0932,50410,515,7,5,5,1928,0,0,0,,0,503,"EL SEGUNDO","JEFFERSON AV",0.00,,Y,B,-,N,,,,,,,,,,,4,0,1,2,A,-,05,21202,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.916431427001953,-118.34667205810547,"LOS ANGELES",HAWTHORNE,-118.34674835205078,33.916419982910156
9595296,2023,2023-07-19,1976,2023-06-12,2145,531,,1,5,3,1964,0,0,0,,0,001,"TELEGRAPH RD","PAINTER AV",102.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,21760,B,F,H,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA FE SPRINGS",-118.05106353759766,33.941810607910156
9595663,2023,2023-07-06,1942,2023-06-07,1425,38577,0351,3,5,7,1942,0,0,0,C,0,25MQ19,"LA BREA AV","OBAMA BL",180.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.35562896728516,34.022022247314453
9595853,2023,2023-07-21,1942,2023-05-17,0600,35393,0523,3,5,7,1942,0,0,0,E,0,25TL21,"JOHN S GIBSON BL","CHANNEL ST",700.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.290283203125,33.755695343017578
9596596,2023,2023-10-03,1906,2023-07-05,2115,4429,,3,5,5,1906,0,0,0,,0,001,"FRAZIER ST","MONTEREY AV",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,03,22350,,N,D,C,A,A,H,-,C,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","BALDWIN PARK",-117.97563171386719,34.07904052734375
9597182,2023,2023-08-01,1900,2023-05-17,1643,6528494,1122,3,5,6,1992,0,0,0,,0,112T2,"NEWGROVE ST","ELM AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",LANCASTER,-118.1414794921875,34.694198608398438
9597814,2023,2023-07-27,1900,2023-06-13,1520,658320,1260,2,5,3,1991,0,0,0,,0,121T1,"FOOTHILL BL","LA CANADA PLAZA RD",0.00,,Y,-,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.215831756591797,-118.22431945800781,"LOS ANGELES","LA CANADA-FLINTRIDGE",-118.22446441650391,34.215713500976562
9598104,2023,2023-08-10,1900,2023-06-22,0705,541469,0534,4,5,5,1959,0,0,0,,0,53T1D,"IVAR AV","ERLSWOOD DR",19.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,5,A,-,21,22106,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,A,08,0,1,0,0,0,0,1,0,0,"- ","- ",34.041599273681641,-118.04319763183594,"LOS ANGELES",ROSEMEAD,-118.07579040527344,34.071418762207031
9598111,2023,2024-01-02,1900,2023-06-26,1237,647444,0522,1,5,4,1971,0,0,0,,0,52T1AM,BROADWAY,"ROSEMEAD BL",3.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,G,B,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",34.09912109375,-118.07360076904297,"LOS ANGELES","TEMPLE CITY",-118.07341003417969,34.099029541015625
9598611,2023,2023-07-19,1900,2023-04-22,0255,644925,2113,6,5,5,1943,0,0,0,,0,212H1,"ALEXANDER AV","ABBOTT RD",13.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,12,22450,,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",LYNWOOD,-118.19557189941406,33.935092926025391
9598672,2023,2023-07-28,1972,2023-06-26,1655,21239,,1,5,6,1972,0,0,0,,0,,"OCEAN AV","235TH ST",300.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,06,21750,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",TORRANCE,-118.35446929931641,33.811958312988281
